gene,degree,importance_sum,importance_mean,n_nodes
GATA5,2,0.00036680442,0.00018340221,1
NTNG1,6,0.00036622514,6.103752e-05,1
CRYL1,30,0.00036410417,7.282083e-05,6
LARP1,1,0.00036322206,0.00036322206,1
NOSTRIN,3,0.00036236594,0.000120788645,1
TARM1,6,0.00036212464,0.00012070822,2
PRICKLE2,4,0.0003614379,0.00018071895,2
RB1CC1,39,0.00036129114,2.7791626e-05,3
KLF7,1,0.0003606841,0.0003606841,1
NKX6-1,3,0.00036045804,0.00012015268,1
POU1F1,4,0.00035917351,0.00017958676,2
EHBP1,8,0.00035866254,0.00035866254,8
DENND1A,4,0.00035609413,8.902353e-05,1
PEX19,6,0.00035506336,5.9177226e-05,1
QPRT,15,0.0003544732,2.3631546e-05,1
MATR3,2,0.00034877134,0.00017438567,1
SH3GLB1,4,0.00034787497,8.696874e-05,1
WWTR1,20,0.00034655273,1.7327637e-05,1
NEU3,18,0.00034445725,1.9136514e-05,1
CHRAC1,2,0.00034425932,0.00034425932,2
SPHKAP,6,0.00034386167,0.00034386167,6
PRKD3,16,0.0003429862,4.2873275e-05,2
CD180,2,0.00034273535,0.00034273535,2
SLC9A4,130,0.00034253192,6.8506386e-05,26
CDS1,11,0.00034234373,3.1122156e-05,1
CUBN,14,0.00034166832,2.440488e-05,1
CFAP410,1,0.00033968702,0.00033968702,1
MRPS10,7,0.00033897167,4.8424525e-05,1
FANCA,8,0.00033861827,4.2327283e-05,1
ATF7IP,9,0.000338248,0.00011274934,3
RNASET2,27,0.0003380359,0.00011267864,9
NUDT5,24,0.00033794844,1.4081185e-05,1
DPH1,8,0.00033748802,8.4372004e-05,2
CHRD,5,0.0003345962,6.691924e-05,1
AOPEP,6,0.00033339963,0.00011113322,2
OR52Z1,2,0.00033313953,0.00016656976,1
SNRNP48,4,0.0003326585,8.3164625e-05,1
SMNDC1,15,0.00033123395,6.624679e-05,3
MRPL46,24,0.00032965996,5.4943328e-05,4
CCR8,16,0.00032918906,2.0574316e-05,1
CUX1,10,0.00032666436,3.2666438e-05,1
OR2G3,6,0.00032540062,0.00010846687,2
ZFAND6,6,0.0003253876,0.0001626938,3
LINC-ROR,1,0.00032380119,0.00032380119,1
LNPEP,110,0.00032263115,2.9330107e-05,10
PSTK,7,0.00032181686,4.5973837e-05,1
CISD1,11,0.0003208785,0.0003208785,11
ATG16L2,1,0.00031855798,0.00031855798,1
KIF13B,9,0.00031852422,3.5391582e-05,1
LGI1,4,0.00031843485,0.00015921742,2
NFIA,3,0.00031647747,0.00031647747,3
CUL4A,20,0.00031632892,1.5816446e-05,1
DDX42,6,0.0003161718,5.2695297e-05,1
GP2,9,0.00031591853,0.00010530618,3
TCF3,21,0.00031549158,1.5023408e-05,1
STK39,10,0.0003142798,0.0001571399,5
LATS2,22,0.00031318696,2.8471542e-05,2
P2RX7,18,0.00031089658,1.7272032e-05,1
OR6F1,3,0.00030717993,0.00010239331,1
SLC12A5,6,0.00030481166,5.0801944e-05,1
EFHC1,1,0.00030173687,0.00030173687,1
ZNF675,4,0.00030095002,7.5237505e-05,1
GGA2,7,0.00030047313,4.2924734e-05,1
IPPK,12,0.0002975447,2.4795392e-05,1
PPP1R17,2,0.00029747613,0.00029747613,2
MAP1LC3B2,5,0.00029643485,0.00029643485,5
PNLIPRP3,5,0.0002962673,5.925346e-05,1
TAX1BP1,10,0.00029600956,2.9600957e-05,1
CD96,21,0.0002952717,9.842391e-05,7
XYLB,4,0.00029522335,7.380584e-05,1
ERLEC1,13,0.00029514366,2.2703358e-05,1
SLC23A1,6,0.00029504194,4.9173657e-05,1
ATAT1,2,0.00029317458,0.00014658729,1
CDX1,1,0.00029296993,0.00029296993,1
GTF3A,11,0.00029238735,2.6580668e-05,1
TMIGD3,14,0.00029177827,2.0841306e-05,1
DMBX1,2,0.00029144407,0.00029144407,2
GPAT4,12,0.0002910843,2.4257024e-05,1
MARK1,4,0.0002892516,0.0001446258,2
RBM25,1,0.00028918422,0.00028918422,1
AK2,12,0.00028887627,2.4073022e-05,1
FAR2,35,0.00028735286,5.747057e-05,7
PVT1,8,0.00028584522,0.00028584522,8
MYO1B,3,0.00028392088,0.00028392088,3
SOAT2,9,0.0002835544,3.1506046e-05,1
PSD3,8,0.00028328245,0.00028328245,8
CLN5,1,0.0002828485,0.0002828485,1
TTPA,4,0.00028240093,7.060023e-05,1
MYCBP2,6,0.00028165447,0.00014082724,3
HSD17B6,10,0.00028158602,5.6317203e-05,2
NPAP1,3,0.00028046718,0.00028046718,3
RFT1,12,0.0002804552,7.01138e-05,3
NUDT3,4,0.00027868937,6.9672344e-05,1
FJX1,1,0.00027716876,0.00027716876,1
HNRNPM,11,0.00027704219,2.5185653e-05,1
MUC16,18,0.0002767672,3.075191e-05,2
TAF3,40,0.00027591974,1.3795987e-05,2
SLC13A1,18,0.0002757161,4.595269e-05,3
DCSTAMP,3,0.00027284844,0.00027284844,3
SLC2A4RG,1,0.00027262766,0.00027262766,1
ZFP69B,4,0.00027203507,6.800877e-05,1
PARP10,7,0.0002715867,3.87981e-05,1
SMC1B,7,0.00027114482,3.8734976e-05,1
SOX13,12,0.0002703072,6.75768e-05,3
DNAJB11,15,0.0002701462,1.8009747e-05,1
THG1L,3,0.00026924477,8.974826e-05,1
IZUMO1,3,0.00026746065,8.915355e-05,1
ZNF738,3,0.00026695628,8.898543e-05,1
AMY2B,8,0.0002666319,3.3328986e-05,1
SPDEF,32,0.0002661349,0.00013306746,16
RNF19B,4,0.0002657556,6.64389e-05,1
CAMK1D,25,0.0002640039,5.280078e-05,5
MSRB2,12,0.00026337706,2.1948088e-05,1
OR51B5,3,0.00026232074,8.744025e-05,1
GSDME,3,0.00026204836,8.734945e-05,1
IDO2,40,0.0002608545,2.608545e-05,4
WNK1,3,0.0002601068,0.0002601068,3
FLRT2,10,0.00025953542,5.1907085e-05,2
TRA2A,1,0.00025875538,0.00025875538,1
NMRK1,6,0.00025646557,4.274426e-05,1
CRTC3,1,0.00025577995,0.00025577995,1
IL22RA1,10,0.00025467164,2.5467165e-05,1
GXYLT2,4,0.00025449664,0.00012724832,2
COX16,2,0.0002535984,0.0001267992,1
ZMYM2,16,0.00025316363,3.1645453e-05,2
CSMD3,18,0.00025282666,0.00025282666,18
MPP7,50,0.00025246543,2.524654e-05,5
RAB28,3,0.00025204377,0.00025204377,3
GDF10,11,0.00025161006,2.2873643e-05,1
UBE3B,5,0.00025112196,5.0224393e-05,1
CNTN4,33,0.00025108785,8.369595e-05,11
ING1,1,0.0002506953,0.0002506953,1
PDE6D,14,0.00025037464,1.7883902e-05,1
CHMP1A,6,0.0002498197,4.163662e-05,1
PLPPR5,5,0.00024900615,4.980123e-05,1
KIF24,3,0.00024785192,8.2617305e-05,1
OR13F1,3,0.000246121,8.204033e-05,1
CEP19,3,0.00024563994,8.187998e-05,1
RTN4,9,0.00024413501,2.7126112e-05,1
MSTN,18,0.00024391993,1.3551107e-05,1
CCL20,38,0.00024371012,1.2826848e-05,2
CCK,18,0.000243158,1.35087785e-05,1
EEPD1,12,0.000242839,6.070975e-05,3
TBCD,3,0.00024148129,8.0493766e-05,1
ADAMTS17,4,0.00023731565,5.932891e-05,1
TRA2B,26,0.00023407627,1.8005867e-05,2
NCAPH2,6,0.00023263073,3.877179e-05,1
SHBG,1,0.0002324637,0.0002324637,1
ABCA8,3,0.00023121116,7.7070385e-05,1
MYBL2,17,0.00023086238,1.358014e-05,1
CD47,24,0.00023005069,1.917089e-05,2
ELF5,4,0.00022981799,0.000114908995,2
CILK1,2,0.00022959041,0.000114795206,1
CLU,13,0.00022933798,1.7641383e-05,1
PARVB,7,0.00022898905,3.2712724e-05,1
MICU3,3,0.00022885589,7.6285294e-05,1
MYORG,1,0.00022837383,0.00022837383,1
SDK1,40,0.0002280514,5.701285e-05,10
ZNF624,4,0.00022705652,5.676413e-05,1
SLC52A3,5,0.0002262934,4.525868e-05,1
GJB5,3,0.00022366858,0.00022366858,3
SYNE1,1,0.00022210783,0.00022210783,1
HECW2,4,0.00022180921,5.5452303e-05,1
PPP2R3C,9,0.0002215153,2.4612811e-05,1
ZDHHC19,3,0.00022125237,0.00022125237,3
NOS1AP,4,0.00022070062,0.00011035031,2
KRT4,4,0.00022064845,0.000110324225,2
PGAM5,9,0.0002200916,2.4454623e-05,1
SYNGAP1,12,0.00021933584,1.8277986e-05,1
SMG7,1,0.00021852968,0.00021852968,1
ALG12,7,0.0002177595,3.11085e-05,1
CNIH3,9,0.00021751225,2.4168028e-05,1
NSMCE2,5,0.00021729448,4.3458895e-05,1
TRPV1,10,0.00021340948,2.1340948e-05,1
TULP1,2,0.00021234593,0.00021234593,2
FLI1,8,0.00021210746,5.3026866e-05,2
TSHZ1,2,0.00021142024,0.00021142024,2
CHSY1,11,0.00021132884,1.9211713e-05,1
EARS2,14,0.00021002855,1.500204e-05,1
SLC40A1,10,0.00020996746,2.0996746e-05,1
POLR1D,50,0.00020996369,8.398547e-06,2
PTPRE,4,0.00020978211,0.000104891056,2
SMR3B,1,0.00020953505,0.00020953505,1
GRID2,2,0.00020911514,0.00010455757,1
PPM1L,5,0.00020891347,4.1782692e-05,1
SH2D1B,12,0.00020848238,5.2120595e-05,3
KIF1C,16,0.00020846882,2.6058602e-05,2
DHTKD1,19,0.00020491058,1.0784767e-05,1
CDK11B,10,0.00020468414,2.0468415e-05,1
DPPA4,9,0.00020352086,6.784028e-05,3
GAPT,2,0.00020269078,0.00020269078,2
CIP2A,1,0.00020191555,0.00020191555,1
ZNF549,4,0.00020022168,5.005542e-05,1
DCBLD2,2,0.00019969868,0.00019969868,2
MEP1B,4,0.00019867328,9.933664e-05,2
KCNB2,9,0.00019759992,6.586663e-05,3
INPP1,9,0.00019728592,2.1920658e-05,1
PTPN3,9,0.00019719906,2.1911006e-05,1
ANXA3,1,0.00019644058,0.00019644058,1
ZNF181,1,0.00019534692,0.00019534692,1
ADIPOQ,21,0.00019528487,9.29928e-06,1
EIF2B5,11,0.0001952556,1.775051e-05,1
FSCN1,4,0.00019519225,9.759612e-05,2
F11,30,0.00019498513,6.4995043e-06,1
APOBEC3A_B,1,0.0001944401,0.0001944401,1
STARD3NL,30,0.00019417785,3.883557e-05,6
ZNF641,4,0.0001908616,4.77154e-05,1
FAM3C,16,0.00018894304,4.723576e-05,4
TRPV4,8,0.00018801985,2.3502482e-05,1
ACKR2,7,0.00018745066,2.6778665e-05,1
ANO2,8,0.00018716267,4.679067e-05,2
DBN1,9,0.00018711631,2.0790701e-05,1
SI,14,0.00018532047,1.3237177e-05,1
DNAH7,3,0.00018491215,6.163738e-05,1
PRORP,3,0.00018450755,6.150251e-05,1
P2RX6,8,0.00018417172,2.3021465e-05,1
ZNF605,8,0.0001839466,4.598665e-05,2
ABCF1,6,0.00018355617,6.118539e-05,2
PTPRK,26,0.000183539,9.17695e-05,13
MRPL15,7,0.00018323143,2.6175918e-05,1
SUPT6H,5,0.00018290414,3.658083e-05,1
IL17D,6,0.00018289412,3.0482353e-05,1
EPB41L4B,9,0.00018276939,6.0923132e-05,3
PAPOLG,60,0.00018239563,9.119781e-05,30
UBR5,2,0.00018223515,9.1117574e-05,1
STAB1,3,0.0001820706,6.06902e-05,1
ZNF250,4,0.00018162138,4.5405344e-05,1
PHLDB2,2,0.0001810247,9.051235e-05,1
OR2H1,15,0.00018069755,3.613951e-05,3
CDC42EP3,20,0.00018069352,1.8069353e-05,2
OR2B6,10,0.00017989211,3.597842e-05,2
GATA6,12,0.00017921804,1.4934837e-05,1
ARHGEF16,13,0.00017899756,1.3769043e-05,1
LRRFIP1,11,0.00017885091,1.6259173e-05,1
BTNL9,3,0.0001786522,5.9550734e-05,1
ATP9B,3,0.00017781,5.9269998e-05,1
BCL9L,4,0.00017770038,4.4425095e-05,1
MIB1,42,0.00017677719,8.417961e-06,2
INF2,2,0.00017589956,8.794978e-05,1
FHL5,6,0.00017589545,0.00017589545,6
KIF14,24,0.00017582427,2.1978034e-05,3
PHYH,14,0.00017397974,1.2427125e-05,1
CIDEA,4,0.00017274797,4.3186992e-05,1
RAB11B,13,0.00017227657,1.32520445e-05,1
ESYT1,15,0.00017175291,1.1450194e-05,1
ZNF816,1,0.00017045604,0.00017045604,1
XPO6,4,0.00017044324,0.00017044324,4
TUBD1,1,0.00017031412,0.00017031412,1
CCL25,13,0.0001699536,1.3073353e-05,1
ELP3,20,0.00016986669,3.3973338e-05,4
ACTL6A,21,0.00016959786,8.076088e-06,1
CALCOCO1,1,0.00016939561,0.00016939561,1
LARS2,9,0.00016911681,1.8790757e-05,1
CERS4,9,0.0001690457,1.8782855e-05,1
PREP,53,0.0001684987,0.0001684987,53
TRAK1,20,0.00016845923,1.6845923e-05,2
TPD52,12,0.00016845886,4.2114716e-05,3
KLKB1,40,0.00016833511,4.208378e-06,1
ZNF221,4,0.00016828679,4.2071697e-05,1
CNOT4,10,0.00016668453,1.6668453e-05,1
SERPINB8,2,0.00016633172,8.316586e-05,1
TTLL8,3,0.00016515466,5.5051554e-05,1
CDC20B,1,0.00016509458,0.00016509458,1
ALCAM,80,0.0001644271,3.2885422e-05,16
KCNH8,252,0.00016423628,5.4745426e-05,84
PNPLA3,10,0.0001640442,1.6404421e-05,1
ABHD5,24,0.00016297588,2.0371985e-05,3
DSPP,4,0.00016165938,4.0414845e-05,1
IRAG2,3,0.00016058919,5.352973e-05,1
ZNF680,4,0.00015782534,3.9456336e-05,1
STMN2,20,0.00015775347,3.1550695e-05,4
SPG7,3,0.00015752512,5.2508374e-05,1
MMAB,6,0.00015725088,2.620848e-05,1
FKBP15,1,0.00015668177,0.00015668177,1
FAM13A,7,0.00015660476,2.2372109e-05,1
TRAF3IP1,6,0.0001556928,2.59488e-05,1
P2RY14,11,0.00015563358,1.4148507e-05,1
ADAMTS1,36,0.00015505077,1.7227863e-05,4
TTR,14,0.00015475566,1.1053976e-05,1
FAM161A,28,0.00015361617,0.00015361617,28
OR2H2,4,0.00015313312,3.828328e-05,1
PSCA,3,0.00015297612,5.099204e-05,1
ADIPOR2,10,0.0001520213,1.5202129e-05,1
RGS13,176,0.00015201262,1.381933e-05,16
TEP1,3,0.00015200529,0.00015200529,3
PMPCA,24,0.00015156622,2.5261035e-05,4
MYT1,12,0.00015098318,2.5163863e-05,2
CAV3,13,0.00015085096,1.160392e-05,1
AGAP1,6,0.00015068994,0.00015068994,6
TBCC,3,0.00015047049,5.015683e-05,1
PCNT,22,0.00015012658,6.8239356e-06,1
OR1J1,3,0.00014891922,4.963974e-05,1
RIMS2,2,0.00014888957,0.00014888957,2
GJB2,10,0.00014864473,1.4864473e-05,1
GPRC5B,2,0.00014858838,0.00014858838,2
NIPAL1,4,0.00014804334,7.402167e-05,2
ZNF316,1,0.0001475495,0.0001475495,1
DSG3,8,0.000147221,1.8402625e-05,1
TNFAIP8,4,0.00014696378,3.6740945e-05,1
NSD1,8,0.00014684217,1.8355271e-05,1
PLBD1,8,0.00014633572,1.8291965e-05,1
PICALM,72,0.00014372163,1.1976801e-05,6
DAZL,16,0.0001420317,7.101585e-05,8
FDX2,11,0.00014113453,1.2830412e-05,1
ADGRB1,2,0.00014086423,7.0432114e-05,1
SLC5A10,14,0.00014064772,2.0092533e-05,2
HACD1,21,0.00014012099,2.0017285e-05,3
MRPS9,7,0.00013952158,1.9931655e-05,1
SLCO2B1,20,0.00013929127,1.3929126e-05,2
NEUROD1,3,0.00013882543,4.6275145e-05,1
PKD1L1,1,0.00013881212,0.00013881212,1
MIR372,2,0.00013861919,6.930959e-05,1
AKAP3,1,0.00013834295,0.00013834295,1
MAPRE2,3,0.00013798657,0.00013798657,3
PRTG,2,0.00013790384,0.00013790384,2
SLC9A3,98,0.00013744856,9.817755e-06,7
SMG6,2,0.00013684758,6.842379e-05,1
IL17RB,3,0.00013611838,4.5372795e-05,1
MTARC1,3,0.00013584428,4.5281427e-05,1
QPCT,3,0.00013446808,4.4822693e-05,1
GRAMD1B,3,0.00013413862,0.00013413862,3
MYRF,1,0.0001339635,0.0001339635,1
FHIT,10,0.00013300279,2.6600557e-05,2
TAPBP,11,0.00013295766,1.208706e-05,1
MYOF,4,0.00013288247,3.322062e-05,1
SF3B1,11,0.0001322563,1.2023301e-05,1
INTS6,3,0.00013195892,4.3986307e-05,1
SLC14A1,8,0.00013136685,3.284171e-05,2
CD207,15,0.00013117986,2.6235974e-05,3
USP6NL,16,0.00013073743,1.634218e-05,2
BANK1,30,0.00013056053,0.00013056053,30
PM20D1,5,0.0001300546,2.601092e-05,1
TNFRSF19,1,0.00012993334,0.00012993334,1
RASSF2,4,0.00012990393,0.00012990393,4
ARL8A,4,0.00012962229,3.2405573e-05,1
TRPV3,5,0.00012935733,2.5871466e-05,1
COL5A2,12,0.00012913058,1.0760882e-05,1
MTIF3,4,0.00012901994,3.2254986e-05,1
BNIP2,12,0.00012901222,4.300407e-05,4
IGSF11,1,0.00012884777,0.00012884777,1
CLTCL1,18,0.00012876342,7.1535233e-06,1
LINC01063,4,0.00012756966,0.00012756966,4
MIR148A,4,0.00012644437,0.00012644437,4
CACNG5,10,0.00012628835,1.2628834e-05,1
CFTR,36,0.00012572798,3.492444e-06,1
MSGN1,1,0.00012427481,0.00012427481,1
IFT172,7,0.00012417512,1.7739303e-05,1
EIF4E3,5,0.000123607,2.47214e-05,1
ST20-MTHFS,1,0.00012281089,0.00012281089,1
ST8SIA6,36,0.00012221767,1.3579741e-05,4
RNF41,13,0.00012176312,9.366394e-06,1
SIX3,1,0.00012157571,0.00012157571,1
CLYBL,1,0.00012118895,0.00012118895,1
TYW3,24,0.000121143734,2.0190622e-05,4
KRT80,2,0.000120923076,6.0461538e-05,1
NINJ1,1,0.00012049894,0.00012049894,1
SSH1,5,0.00011921559,2.3843118e-05,1
PPM1F,5,0.00011882623,2.3765246e-05,1
NFIL3,4,0.00011853444,5.926722e-05,2
RBP3,1,0.00011820194,0.00011820194,1
UCHL1,10,0.00011789736,1.1789736e-05,1
LINC00624,1,0.00011788603,0.00011788603,1
SELENOK,3,0.00011773552,0.00011773552,3
DGCR6L,3,0.00011675455,0.00011675455,3
DELEC1,4,0.000116321164,0.000116321164,4
STXBP3,5,0.00011515414,2.3030827e-05,1
TRNT1,5,0.00011501595,2.3003191e-05,1
ARFRP1,4,0.00011497744,2.874436e-05,1
SERTAD2,6,0.000114941504,5.7470752e-05,3
ETNK1,30,0.00011344385,1.1344386e-05,3
UBE2L3,17,0.000113407055,6.671003e-06,1
GLTP,4,0.000112817026,2.8204257e-05,1
B3GNTL1,4,0.0001121632,2.80408e-05,1
TOX,2,0.00011125028,5.562514e-05,1
KCNA3,10,0.00011091458,2.2182916e-05,2
SLC20A1,4,0.00011076776,2.769194e-05,1
ADAP2,2,0.000110604284,0.000110604284,2
ICAM5,15,0.000110444766,2.2088954e-05,3
CALCOCO2,4,0.00010945079,2.7362697e-05,1
SDF2L1,28,0.0001094167,7.815479e-06,2
SEC16A,9,0.000106156236,1.1795138e-05,1
GNPDA2,56,0.0001061132,1.326415e-05,7
RGL1,6,0.00010592416,1.7654027e-05,1
ARHGAP12,8,0.000105842024,1.3230253e-05,1
SLC6A6,18,0.000105740815,1.174898e-05,2
HRG,10,0.00010547829,2.1095659e-05,2
PACRG,1,0.00010495441,0.00010495441,1
SLC39A11,6,0.000104478626,3.4826207e-05,2
MUSK,12,0.00010401092,2.600273e-05,3
ARPP19,5,0.00010356428,2.0712856e-05,1
MYO1D,1,0.00010321076,0.00010321076,1
MOBP,12,0.00010265389,2.5663472e-05,3
EZR,31,0.00010253406,3.3075503e-06,1
FITM2,3,0.00010156779,3.385593e-05,1
IFT81,7,0.00010146887,1.4495553e-05,1
MYO5C,1,0.00010138863,0.00010138863,1
SLC52A1,8,0.00010124703,2.5311758e-05,2
OR2AT4,6,0.00010116987,3.372329e-05,2
LLGL1,3,0.000100781275,3.359376e-05,1
RNF125,3,0.00010054436,3.351479e-05,1
CEP350,2,9.9234705e-05,9.9234705e-05,2
CPOX,14,9.80953e-05,7.0068068e-06,1
MIR17HG,1,9.7740536e-05,9.7740536e-05,1
IL17RA,12,9.754094e-05,1.6256823e-05,2
SLURP1,1,9.7211516e-05,9.7211516e-05,1
BRSK1,1,9.716494e-05,9.716494e-05,1
RGCC,7,9.7097225e-05,1.3871032e-05,1
ZNF283,1,9.6754324e-05,9.6754324e-05,1
TADA2B,8,9.617922e-05,1.2022402e-05,1
DDX47,8,9.614718e-05,2.4036795e-05,2
IHO1,1,9.553897e-05,9.553897e-05,1
CLPB,4,9.533193e-05,9.533193e-05,4
ATP8B3,6,9.526856e-05,1.5878093e-05,1
SYNGR1,24,9.520867e-05,3.1736225e-05,8
MCC,2,9.517479e-05,9.517479e-05,2
UPF2,10,9.501526e-05,1.9003051e-05,2
ZNF836,2,9.497957e-05,9.497957e-05,2
PPIP5K2,24,9.4978204e-05,1.58297e-05,4
IGF2BP2,8,9.4086565e-05,4.7043282e-05,4
SLC20A2,5,9.373148e-05,1.8746297e-05,1
SPIRE1,1,9.316173e-05,9.316173e-05,1
UBE2E2,18,9.2473405e-05,1.5412234e-05,3
COG6,66,9.185835e-05,8.350758e-06,6
EP400,7,9.174369e-05,1.3106242e-05,1
OR51G2,3,9.108611e-05,3.0362038e-05,1
BANP,6,9.092008e-05,1.5153347e-05,1
CHAF1B,1,9.085935e-05,9.085935e-05,1
SKAP1,9,9.056969e-05,3.0189896e-05,3
CCL8,69,9.053966e-05,3.0179888e-05,23
NDUFB4,38,9.043609e-05,4.7597946e-06,2
IL17B,5,8.955311e-05,1.7910623e-05,1
TPSD1,2,8.9040615e-05,8.9040615e-05,2
UBE2K,18,8.8471716e-05,9.830191e-06,2
RETNLB,3,8.814806e-05,8.814806e-05,3
MIR124-1,6,8.812614e-05,4.406307e-05,3
TTL,3,8.761657e-05,2.9205525e-05,1
ZNF248,4,8.6795764e-05,2.1698941e-05,1
TAOK3,11,8.667377e-05,7.879434e-06,1
ITIH2,8,8.524995e-05,2.1312488e-05,2
TOMM40L,2,8.377445e-05,4.1887226e-05,1
ZNF91,1,8.32675e-05,8.32675e-05,1
SUDS3,15,8.278957e-05,5.5193045e-06,1
PHOX2B,6,8.254327e-05,4.1271636e-05,3
ZNF26,4,8.194472e-05,2.048618e-05,1
NFRKB,5,8.171223e-05,1.6342445e-05,1
ANXA4,2,8.1632505e-05,4.0816252e-05,1
UHMK1,15,8.1564474e-05,1.6312895e-05,3
PTTG1IP,3,8.145349e-05,2.7151162e-05,1
CNTNAP2,13,8.063031e-05,8.063031e-05,13
L3MBTL1,6,8.016842e-05,1.3361404e-05,1
KCNAB1,8,8.00322e-05,2.000805e-05,2
HNRNPA3P1,2,7.9996076e-05,7.9996076e-05,2
COX20,2,7.9898135e-05,3.9949067e-05,1
LIMD1,8,7.973772e-05,9.967215e-06,1
MIR4491,1,7.954872e-05,7.954872e-05,1
CHGB,8,7.9050835e-05,1.9762709e-05,2
NKD2,11,7.899665e-05,7.181514e-06,1
MGAT3,9,7.8208264e-05,8.689807e-06,1
HYAL2,8,7.810517e-05,9.763146e-06,1
CD8B2,24,7.799412e-05,1.2999019e-05,4
DHDH,3,7.798603e-05,2.5995343e-05,1
FBLN5,3,7.729294e-05,2.5764313e-05,1
SEC62,6,7.701945e-05,3.8509726e-05,3
ZNF776,3,7.695433e-05,2.5651445e-05,1
TPPP,12,7.641677e-05,2.5472258e-05,4
OR1J2,3,7.631126e-05,2.5437088e-05,1
POMGNT2,16,7.569493e-05,1.8923733e-05,4
CHST9,7,7.5520824e-05,1.0788689e-05,1
ICAM4,6,7.5217875e-05,1.2536312e-05,1
ZNF527,1,7.499676e-05,7.499676e-05,1
BIRC6,3,7.422133e-05,2.4740444e-05,1
PCSK1,8,7.414986e-05,9.268732e-06,1
GTF2IRD1,12,7.401779e-05,3.7008896e-05,6
PTF1A,2,7.382066e-05,3.691033e-05,1
VPS53,4,7.374157e-05,1.8435392e-05,1
BUB1,27,7.346369e-05,2.7208775e-06,1
RSU1,12,7.344973e-05,1.8362432e-05,3
WDR45B,4,7.290452e-05,3.645226e-05,2
SLC39A10,27,7.2832685e-05,8.092521e-06,3
SF3A2,6,7.221355e-05,1.2035592e-05,1
NLRP1,24,7.19722e-05,8.996525e-06,3
TFCP2,2,7.1917704e-05,3.5958852e-05,1
LAMP3,3,7.189998e-05,7.189998e-05,3
ADGRD1,2,7.0728216e-05,7.0728216e-05,2
COL5A3,8,7.068236e-05,8.835295e-06,1
RAP2B,20,7.061787e-05,1.7654467e-05,5
COMMD10,3,7.039572e-05,2.346524e-05,1
TFF2,2,7.014435e-05,3.5072175e-05,1
ARSG,18,7.002809e-05,7.780898e-06,2
CYP4V2,10,6.9654125e-05,6.9654125e-06,1
IDNK,2,6.945703e-05,6.945703e-05,2
OR2F1,10,6.925461e-05,1.3850921e-05,2
TECTA,3,6.9046975e-05,2.3015658e-05,1
RAP1GAP2,3,6.868315e-05,2.2894383e-05,1
SLC13A5,5,6.853827e-05,1.3707654e-05,1
VPS54,4,6.8495196e-05,1.7123799e-05,1
SCARA5,3,6.8354595e-05,2.2784865e-05,1
ADARB1,5,6.8349866e-05,1.3669973e-05,1
ZNF251,1,6.801597e-05,6.801597e-05,1
GALNT15,32,6.789758e-05,8.487197e-06,4
DNAJB9,4,6.7279965e-05,3.3639983e-05,2
MBOAT2,10,6.722162e-05,6.7221617e-06,1
LRRC59,2,6.678754e-05,3.339377e-05,1
ZKSCAN4,3,6.673988e-05,2.2246626e-05,1
CAPN9,3,6.633068e-05,2.2110225e-05,1
GJA4,2,6.5668646e-05,3.2834323e-05,1
ADAM9,7,6.544104e-05,9.34872e-06,1
SUV39H2,6,6.5415006e-05,1.0902501e-05,1
AKAP10,3,6.514422e-05,2.1714739e-05,1
SCG2,4,6.497513e-05,1.6243783e-05,1
SNAPC4,14,6.441539e-05,9.202199e-06,2
ULK2,12,6.441241e-05,5.367701e-06,1
PNKD,2,6.435213e-05,6.435213e-05,2
SEPTIN3,2,6.427214e-05,3.213607e-05,1
KANSL1,4,6.4138185e-05,1.6034546e-05,1
KRT82,2,6.410301e-05,3.2051506e-05,1
TMEM98,3,6.376808e-05,6.376808e-05,3
MPV17L2,3,6.348274e-05,6.348274e-05,3
NDN,18,6.3448555e-05,2.114952e-05,6
DENND2D,4,6.342912e-05,1.585728e-05,1
SSTR5,13,6.286123e-05,4.8354796e-06,1
OSBPL1A,5,6.285933e-05,1.2571867e-05,1
MICU2,12,6.2349456e-05,2.0783153e-05,4
LSM3,8,6.234108e-05,7.792635e-06,1
CABLES1,8,6.233883e-05,1.5584708e-05,2
IGSF5,2,6.205402e-05,3.102701e-05,1
ZNF10,4,6.1664585e-05,1.5416146e-05,1
TRPM1,10,6.165882e-05,1.2331764e-05,2
PCARE,1,6.153112e-05,6.153112e-05,1
HRH4,40,6.141053e-05,6.1410533e-06,4
C6orf201,1,6.112348e-05,6.112348e-05,1
MPZ,6,6.073661e-05,1.0122768e-05,1
ZNF737,4,6.0676626e-05,1.51691565e-05,1
IMPACT,4,6.053512e-05,1.513378e-05,1
SPCS2,9,6.0120597e-05,6.6800662e-06,1
UCMA,6,6.005063e-05,1.0008438e-05,1
KLF9,1,5.9422342e-05,5.9422342e-05,1
ATP11B,14,5.938846e-05,8.484066e-06,2
CHRNA9,11,5.9386064e-05,5.3987333e-06,1
RAB29,9,5.9194077e-05,1.9731358e-05,3
NREP,1,5.9136044e-05,5.9136044e-05,1
KCNE3,6,5.8972746e-05,9.828791e-06,1
GPR19,1,5.8924867e-05,5.8924867e-05,1
PNPT1,15,5.8050868e-05,1.935029e-05,5
DLEU1,5,5.779105e-05,5.779105e-05,5
COMP,13,5.7497193e-05,4.422861e-06,1
